MSSubClass,MSZoning,LotFrontage,LotShape,LandContour,LotConfig,Neighborhood,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,ScreenPorch,SaleCondition,YrSold,0,1
75,RL,,IR1,Bnk,Corner,BrkSide,7.0,7.0,2005.0,Gable,Wd Sdng,TA,BrkTil,Gd,No,BLQ,TA,N,1160.0,908.0,2068.0,0.0,1.0,Gd,8.0,Typ,1.0,Gd,Unf,1.0,315.0,Y,0.0,0.0,Normal,2010.0,12.094097737706583,178813.33825960796
30,RM,50.0,Reg,Lvl,Inside,BrkSide,4.0,7.0,1950.0,Gable,MetalSd,TA,BrkTil,TA,No,Rec,TA,N,765.0,0.0,765.0,1.0,0.0,Gd,4.0,Typ,0.0,,Unf,1.0,200.0,P,135.0,0.0,Normal,2010.0,11.368077474887146,86515.37950721968
50,RM,50.0,Reg,Lvl,Inside,BrkSide,6.0,7.0,1950.0,Gable,MetalSd,TA,BrkTil,TA,No,BLQ,TA,Y,608.0,524.0,1132.0,1.0,0.0,TA,5.0,Typ,0.0,,Unf,1.0,240.0,Y,0.0,0.0,Abnorml,2010.0,11.570967143468541,105975.91639603753
50,RM,50.0,Reg,Lvl,Inside,BrkSide,6.0,6.0,1950.0,Gable,MetalSd,TA,CBlock,TA,No,LwQ,Ex,Y,848.0,348.0,1196.0,0.0,1.0,TA,6.0,Typ,2.0,Gd,Unf,2.0,576.0,Y,0.0,0.0,Normal,2010.0,11.759027054205648,127902.9502571176
50,RM,53.0,Reg,Lvl,Corner,BrkSide,5.0,6.0,1950.0,Gable,MetalSd,TA,CBlock,TA,No,Rec,TA,Y,955.0,498.0,1453.0,0.0,1.0,Gd,7.0,Min2,2.0,Fa,Unf,1.0,240.0,Y,0.0,148.0,Normal,2010.0,11.734053987238598,124748.37497028204
50,RM,50.0,Reg,Lvl,Inside,BrkSide,6.0,7.0,1950.0,Gable,Wd Sdng,TA,CBlock,TA,No,Rec,TA,Y,780.0,636.0,1416.0,0.0,1.0,TA,6.0,Typ,0.0,,Unf,1.0,312.0,P,221.0,0.0,Normal,2010.0,11.72126018404056,123162.5349054681
50,RM,52.0,Reg,Lvl,Inside,BrkSide,5.0,7.0,1980.0,Gable,VinylSd,TA,CBlock,TA,No,Rec,Gd,Y,548.0,492.0,1040.0,0.0,0.0,TA,5.0,Typ,0.0,,Fin,2.0,624.0,P,306.0,0.0,Normal,2010.0,11.61004076851761,110198.74293556562
50,RM,52.0,Reg,Lvl,Inside,BrkSide,5.0,5.0,1950.0,Gable,MetalSd,TA,BrkTil,TA,No,LwQ,TA,Y,928.0,608.0,1536.0,0.0,0.0,TA,7.0,Typ,1.0,Gd,Unf,2.0,480.0,Y,0.0,0.0,Normal,2010.0,11.711340841223615,121946.88270266897
30,RM,51.0,Reg,Lvl,Inside,OldTown,6.0,5.0,1950.0,Gable,Wd Sdng,TA,BrkTil,Fa,No,ALQ,TA,Y,1068.0,0.0,1068.0,1.0,0.0,TA,5.0,Typ,1.0,Gd,Unf,1.0,288.0,Y,0.0,0.0,Normal,2010.0,11.645920987484054,114224.48839337687
50,RM,57.0,Reg,Lvl,Inside,OldTown,4.0,5.0,1950.0,Gable,MetalSd,TA,CBlock,TA,No,Unf,Ex,Y,888.0,1074.0,1962.0,0.0,1.0,TA,9.0,Typ,1.0,TA,Unf,2.0,572.0,Y,160.0,0.0,Normal,2010.0,11.78316490322079,131027.81438831995
70,RM,60.0,Reg,Lvl,Inside,OldTown,6.0,8.0,2009.0,Gable,Wd Sdng,Gd,PConc,TA,No,Unf,Ex,Y,780.0,780.0,1560.0,0.0,1.0,Gd,7.0,Typ,0.0,,,0.0,0.0,N,344.0,168.0,Normal,2010.0,11.861116593803846,141650.29584273417
70,RM,52.0,Reg,Lvl,Inside,OldTown,6.0,8.0,1993.0,Gable,VinylSd,TA,BrkTil,TA,No,Unf,Ex,Y,662.0,662.0,1324.0,0.0,0.0,TA,6.0,Typ,0.0,,Unf,1.0,180.0,Y,0.0,0.0,Normal,2010.0,11.735032447590184,124870.49604468688
20,RL,100.0,IR1,Lvl,Inside,ClearCr,5.0,5.0,1959.0,Gable,HdBoard,TA,CBlock,Gd,No,Rec,Gd,Y,1675.0,0.0,1675.0,0.0,0.0,TA,8.0,Typ,2.0,Gd,Unf,1.0,365.0,Y,0.0,0.0,Normal,2010.0,12.061866334731558,173141.8248986021
190,RL,60.0,Reg,Lvl,Inside,SWISU,5.0,4.0,1950.0,Gable,Wd Sdng,Fa,BrkTil,TA,No,Rec,TA,N,1212.0,180.0,1392.0,1.0,0.0,TA,6.0,Typ,0.0,,,0.0,0.0,N,0.0,0.0,Normal,2010.0,11.484423220859727,97190.01130924387
50,RL,65.0,IR1,Bnk,Inside,SWISU,6.0,5.0,1950.0,Gable,VinylSd,TA,CBlock,Fa,No,LwQ,Ex,N,600.0,319.0,919.0,0.0,0.0,TA,5.0,Typ,0.0,,Unf,1.0,231.0,Y,0.0,0.0,Normal,2010.0,11.35230341245089,85161.38756095034
70,C (all),,IR1,Lvl,Inside,SWISU,4.0,1.0,1950.0,Gambrel,Wd Sdng,TA,CBlock,TA,No,Rec,TA,N,942.0,942.0,1884.0,0.0,1.0,TA,7.0,Typ,0.0,,,0.0,0.0,N,0.0,0.0,Abnorml,2010.0,11.926268580144049,151186.3680319276
190,RH,60.0,Reg,Lvl,Corner,SWISU,5.0,7.0,1950.0,Gable,Wd Sdng,TA,BrkTil,TA,Mn,LwQ,Gd,Y,936.0,744.0,1680.0,1.0,0.0,TA,7.0,Typ,1.0,Gd,Unf,2.0,450.0,P,56.0,0.0,Normal,2010.0,11.704785642082726,121150.11095383106
90,RL,72.0,Reg,Lvl,Inside,Sawyer,4.0,3.0,1967.0,Gable,Plywood,Fa,CBlock,TA,No,ALQ,TA,N,1832.0,0.0,1832.0,2.0,0.0,TA,8.0,Typ,0.0,,,0.0,0.0,Y,0.0,0.0,Normal,2010.0,11.764215227867801,128568.25734696703
20,RL,65.0,Reg,Lvl,Inside,Sawyer,5.0,7.0,2008.0,Hip,HdBoard,TA,CBlock,TA,Mn,BLQ,Ex,Y,892.0,0.0,892.0,1.0,0.0,Gd,5.0,Typ,0.0,,Unf,1.0,416.0,Y,0.0,0.0,Normal,2010.0,11.650489976061571,114747.57284959445
20,RL,65.0,Reg,Lvl,Inside,Sawyer,5.0,5.0,1968.0,Hip,HdBoard,TA,CBlock,TA,No,GLQ,Ex,Y,864.0,0.0,864.0,1.0,0.0,TA,4.0,Typ,0.0,,Unf,1.0,280.0,Y,226.0,0.0,Normal,2010.0,11.968964880558891,157781.25339506834
90,RL,,IR1,Lvl,Inside,Sawyer,5.0,5.0,1978.0,Gable,Plywood,TA,CBlock,Gd,Av,GLQ,TA,Y,1373.0,0.0,1373.0,1.0,0.0,TA,5.0,Typ,2.0,TA,Fin,2.0,591.0,Y,0.0,0.0,Normal,2010.0,11.832847927228576,137702.09890987523
60,RL,86.0,Reg,Lvl,Inside,Sawyer,5.0,5.0,1968.0,Gable,HdBoard,TA,CBlock,TA,No,Rec,Ex,Y,720.0,720.0,1440.0,0.0,1.0,TA,7.0,Typ,2.0,TA,Unf,2.0,480.0,Y,192.0,0.0,Normal,2010.0,12.39078019959472,240573.32304656113
20,RL,,IR1,Low,Inside,ClearCr,7.0,7.0,2001.0,Hip,Wd Sdng,Gd,CBlock,Gd,Gd,ALQ,Gd,Y,1483.0,0.0,1483.0,1.0,1.0,TA,4.0,Typ,2.0,TA,RFn,2.0,690.0,Y,496.0,0.0,Normal,2010.0,11.267783379240777,78259.33349969913
30,RL,94.0,Reg,Lvl,Corner,Sawyer,4.0,4.0,1950.0,Gable,Wd Sdng,TA,BrkTil,Fa,No,Unf,TA,N,756.0,0.0,756.0,0.0,0.0,TA,4.0,Typ,0.0,,Unf,2.0,440.0,N,80.0,0.0,Normal,2010.0,12.396612114413422,241980.42523617196
60,RL,,IR1,Low,CulDSac,ClearCr,6.0,5.0,1992.0,Gable,VinylSd,TA,PConc,Gd,Av,ALQ,Ex,Y,1117.0,864.0,1981.0,1.0,1.0,Gd,8.0,Typ,1.0,TA,Fin,2.0,522.0,Y,336.0,0.0,Normal,2010.0,11.6388584741941,113420.61843853616
50,RL,124.0,Reg,Lvl,Inside,Edwards,3.0,4.0,1990.0,Gable,Wd Sdng,TA,CBlock,TA,Mn,BLQ,TA,Y,1052.0,558.0,1610.0,0.0,0.0,Fa,8.0,Typ,1.0,Gd,RFn,1.0,480.0,Y,0.0,0.0,Normal,2010.0,11.879777040889769,144318.37000043262
20,RL,65.0,Reg,Lvl,Inside,Edwards,6.0,7.0,1987.0,Gable,Wd Sdng,TA,CBlock,TA,No,GLQ,Ex,Y,1074.0,0.0,1074.0,1.0,0.0,Gd,6.0,Typ,1.0,TA,Unf,1.0,467.0,Y,0.0,0.0,Normal,2010.0,11.73804873296576,125247.70970177601
50,RL,50.0,Reg,Bnk,Inside,Edwards,4.0,6.0,1979.0,Gable,WdShing,TA,CBlock,TA,No,LwQ,Ex,Y,1169.0,0.0,1531.0,0.0,0.0,TA,8.0,Typ,1.0,TA,Unf,1.0,209.0,Y,0.0,0.0,Normal,2010.0,11.816830374855254,135514.01895263718
20,RL,75.0,Reg,Lvl,Inside,Edwards,5.0,7.0,1998.0,Gable,WdShing,TA,CBlock,TA,Av,BLQ,TA,Y,1172.0,0.0,1172.0,1.0,0.0,TA,5.0,Typ,0.0,,Fin,1.0,366.0,Y,240.0,0.0,Normal,2010.0,12.243387714304166,207604.00340329012
20,RL,44.0,IR2,Lvl,Inside,Edwards,7.0,5.0,2010.0,Gable,VinylSd,Gd,PConc,Gd,Gd,GLQ,Ex,Y,1508.0,0.0,1508.0,1.0,0.0,Gd,5.0,Typ,2.0,TA,RFn,2.0,572.0,Y,0.0,0.0,Partial,2010.0,11.677445921516751,117882.76840483179
20,RL,,IR1,Lvl,CulDSac,Edwards,5.0,3.0,1964.0,Gable,Wd Sdng,TA,CBlock,TA,Mn,Unf,Ex,Y,1298.0,0.0,1298.0,0.0,0.0,TA,5.0,Typ,0.0,,Unf,2.0,504.0,N,0.0,0.0,Normal,2010.0,12.271564805522717,213536.87332545777
20,RL,83.0,Reg,Low,Inside,SawyerW,7.0,5.0,1987.0,Gable,Plywood,Gd,CBlock,Gd,Gd,GLQ,Ex,Y,1433.0,0.0,1433.0,1.0,1.0,Gd,4.0,Typ,2.0,TA,RFn,2.0,528.0,Y,0.0,266.0,Normal,2010.0,12.393875788851737,241319.19309895052
60,RL,87.0,IR1,Lvl,CulDSac,SawyerW,6.0,7.0,1993.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,964.0,838.0,1802.0,0.0,1.0,Gd,8.0,Typ,1.0,Gd,RFn,4.0,1017.0,Y,450.0,0.0,Normal,2010.0,12.109671428488625,181619.91958681933
20,RL,64.0,Reg,Lvl,Inside,CollgCr,7.0,5.0,2010.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1222.0,0.0,1222.0,0.0,0.0,Gd,6.0,Typ,0.0,,RFn,2.0,615.0,Y,0.0,0.0,Normal,2010.0,11.89170436323175,146050.00809348692
50,RL,82.0,IR1,Lvl,Inside,SawyerW,6.0,8.0,1993.0,Gable,Wd Sdng,TA,PConc,Fa,No,Unf,TA,Y,831.0,614.0,1445.0,0.0,0.0,TA,6.0,Typ,0.0,,Unf,2.0,484.0,N,0.0,0.0,Normal,2010.0,11.913048975056425,149200.89644174345
85,RL,82.0,Reg,Lvl,Corner,CollgCr,5.0,5.0,1996.0,Gable,VinylSd,TA,PConc,Gd,Av,GLQ,Gd,Y,965.0,0.0,965.0,1.0,0.0,TA,4.0,Typ,0.0,,Unf,2.0,580.0,Y,71.0,0.0,Normal,2010.0,12.202349331561283,199256.72179396165
60,RL,,IR1,Lvl,Inside,CollgCr,7.0,5.0,1998.0,Gable,VinylSd,TA,PConc,Gd,No,ALQ,Ex,Y,892.0,800.0,1692.0,0.0,1.0,TA,8.0,Typ,1.0,TA,RFn,2.0,513.0,Y,0.0,0.0,Normal,2010.0,12.008913671778291,164212.0191865906
20,RL,38.0,IR1,Lvl,FR2,CollgCr,5.0,8.0,2004.0,Gable,CemntBd,Gd,CBlock,Gd,No,GLQ,Ex,Y,1026.0,0.0,1026.0,1.0,1.0,TA,5.0,Typ,0.0,,Unf,1.0,308.0,Y,316.0,0.0,Normal,2010.0,11.812961871417443,134990.795203401
20,RL,68.0,Reg,Lvl,Inside,CollgCr,5.0,6.0,1972.0,Gable,Wd Sdng,TA,CBlock,TA,Av,ALQ,TA,Y,876.0,0.0,876.0,1.0,0.0,TA,5.0,Typ,0.0,,Unf,2.0,484.0,Y,0.0,0.0,Normal,2010.0,12.547385414729215,281358.63472680125
20,RL,80.0,Reg,Lvl,Inside,CollgCr,8.0,5.0,2003.0,Hip,CemntBd,Gd,PConc,Gd,No,GLQ,Ex,Y,1978.0,0.0,1978.0,1.0,1.0,Gd,8.0,Typ,1.0,Gd,RFn,3.0,850.0,Y,188.0,0.0,Normal,2010.0,12.299123727138445,219503.55936207614
60,RL,75.0,Reg,Lvl,Inside,CollgCr,7.0,5.0,1997.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,1044.0,1054.0,2098.0,0.0,1.0,Gd,9.0,Typ,1.0,TA,Fin,2.0,621.0,Y,331.0,0.0,Normal,2010.0,11.922610186494413,150634.2792779596
120,RM,,Reg,Lvl,Inside,CollgCr,6.0,5.0,2003.0,Gable,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Y,848.0,0.0,848.0,1.0,0.0,Gd,4.0,Typ,0.0,,Fin,2.0,420.0,Y,140.0,0.0,Normal,2010.0,11.175670792480922,71372.70501107362
30,RL,67.0,Reg,Lvl,Inside,Edwards,3.0,6.0,2007.0,Gable,VinylSd,TA,CBlock,,,,TA,N,640.0,0.0,640.0,0.0,0.0,TA,5.0,Min1,0.0,,Unf,1.0,240.0,N,0.0,0.0,Normal,2010.0,11.535283153234294,102260.9494476347
20,RL,68.0,Reg,Lvl,Corner,Edwards,5.0,6.0,1954.0,Gable,VinylSd,TA,CBlock,Fa,No,Unf,Ex,Y,992.0,0.0,992.0,0.0,0.0,TA,6.0,Typ,0.0,,Unf,1.0,319.0,Y,60.0,0.0,Abnorml,2010.0,11.868826665899045,142746.6508931454
20,RL,60.0,IR1,Low,CulDSac,Edwards,5.0,6.0,1968.0,Gable,MetalSd,TA,CBlock,Gd,Gd,ALQ,TA,Y,1196.0,0.0,1196.0,1.0,0.0,TA,6.0,Typ,0.0,,RFn,1.0,336.0,Y,257.0,0.0,Normal,2010.0,11.427300698130267,91793.86076098448
50,RL,89.0,Reg,Lvl,Inside,Edwards,4.0,5.0,1950.0,Gable,VinylSd,TA,CBlock,TA,No,Unf,Ex,N,792.0,328.0,1120.0,0.0,0.0,Fa,5.0,Typ,0.0,,Unf,2.0,480.0,P,0.0,160.0,Abnorml,2010.0,11.818503924067057,135740.99820974577
80,RL,65.0,Reg,Lvl,Inside,Edwards,6.0,6.0,1975.0,Gable,Plywood,TA,CBlock,TA,Av,ALQ,TA,Y,1096.0,0.0,1096.0,1.0,0.0,TA,5.0,Typ,1.0,Fa,Unf,1.0,352.0,Y,0.0,0.0,Normal,2010.0,11.457540829216928,94612.11659303503
20,RL,64.0,Reg,HLS,Inside,Edwards,4.0,5.0,1958.0,Hip,WdShing,TA,CBlock,TA,No,Unf,Ex,Y,960.0,0.0,960.0,0.0,0.0,TA,5.0,Typ,0.0,,,0.0,0.0,Y,0.0,0.0,Normal,2010.0,11.689937816810765,119364.58367591162
30,RL,67.0,Reg,Bnk,Inside,SWISU,5.0,6.0,1999.0,Gable,MetalSd,TA,BrkTil,TA,Mn,Rec,Fa,N,1296.0,0.0,1296.0,0.0,0.0,Fa,5.0,Typ,1.0,Gd,Unf,1.0,260.0,Y,0.0,0.0,Normal,2010.0,11.761316672755441,128196.1347368299
30,RL,,Reg,Lvl,Corner,SWISU,6.0,6.0,1950.0,Gable,Wd Sdng,TA,CBlock,TA,No,Rec,TA,Y,856.0,0.0,856.0,1.0,0.0,TA,4.0,Typ,1.0,Gd,Unf,2.0,399.0,Y,0.0,166.0,Normal,2010.0,11.735335366074349,124908.32735567803
90,RH,60.0,Reg,Lvl,Inside,SWISU,4.0,6.0,1967.0,Flat,Plywood,TA,Slab,,,,TA,Y,862.0,1788.0,2650.0,0.0,0.0,TA,10.0,Min2,0.0,,,0.0,0.0,Y,0.0,0.0,Normal,2010.0,11.679443629223702,118118.49910190904
50,RL,51.0,Reg,Lvl,Inside,SWISU,5.0,2.0,1950.0,Gable,VinylSd,TA,PConc,TA,No,Unf,Ex,Y,894.0,772.0,1666.0,1.0,0.0,TA,7.0,Typ,1.0,Gd,,0.0,0.0,N,0.0,0.0,Normal,2010.0,12.284886473235062,216400.5728722798
50,RL,78.0,IR1,Lvl,Inside,Crawfor,7.0,6.0,1985.0,Gable,Wd Sdng,Gd,BrkTil,Gd,No,ALQ,Ex,Y,1225.0,908.0,2133.0,1.0,1.0,TA,8.0,Typ,2.0,TA,Unf,1.0,312.0,Y,0.0,0.0,Normal,2010.0,12.140328146029574,187274.01535062003
90,RL,78.0,Reg,Lvl,Inside,Crawfor,5.0,6.0,1991.0,Gable,VinylSd,TA,CBlock,TA,No,ALQ,Ex,Y,1102.0,1075.0,2177.0,0.0,1.0,TA,11.0,Typ,0.0,,Unf,2.0,484.0,Y,0.0,0.0,Normal,2010.0,12.263385057509392,211797.319764196
80,RL,85.0,IR1,Lvl,FR2,Crawfor,7.0,6.0,2007.0,Gable,VinylSd,TA,PConc,Gd,No,GLQ,Ex,Y,896.0,756.0,1652.0,1.0,1.0,Gd,6.0,Typ,0.0,,RFn,2.0,473.0,Y,0.0,0.0,Normal,2010.0,12.133397340223619,185980.5430979952
120,RM,35.0,IR1,HLS,Inside,Blueste,8.0,6.0,1989.0,Gable,HdBoard,Gd,CBlock,Gd,Gd,GLQ,Gd,Y,1034.0,0.0,1034.0,1.0,0.0,Gd,4.0,Typ,1.0,TA,Fin,2.0,598.0,Y,141.0,0.0,Normal,2010.0,12.098340582022608,179573.62716866782
120,RM,35.0,IR1,HLS,Inside,Blueste,8.0,5.0,1989.0,Gable,HdBoard,Gd,CBlock,Gd,Av,GLQ,Gd,Y,1191.0,0.0,1191.0,0.0,0.0,Gd,5.0,Typ,1.0,TA,Unf,2.0,531.0,Y,112.0,0.0,Normal,2010.0,10.993794653379375,59503.75229812858
30,RM,58.0,Reg,Lvl,Inside,IDOTRR,2.0,5.0,1950.0,Gable,Wd Sdng,TA,BrkTil,TA,No,BLQ,TA,Y,540.0,0.0,540.0,0.0,0.0,TA,4.0,Typ,0.0,,Unf,1.0,200.0,N,0.0,0.0,Normal,2010.0,11.555234516415899,104321.6836607118
50,RM,50.0,Reg,HLS,Inside,IDOTRR,6.0,5.0,1975.0,Gable,Wd Sdng,TA,BrkTil,TA,Mn,BLQ,Fa,Y,727.0,380.0,1107.0,0.0,0.0,TA,5.0,Typ,0.0,,Unf,1.0,625.0,Y,0.0,200.0,Normal,2010.0,11.311435346381394,81751.16556889896
30,C (all),66.0,Reg,Lvl,Corner,IDOTRR,4.0,7.0,1950.0,Hip,Wd Sdng,Fa,CBlock,TA,No,Unf,Gd,Y,952.0,0.0,952.0,0.0,0.0,TA,5.0,Typ,0.0,,RFn,1.0,330.0,N,0.0,0.0,Alloca,2010.0,12.496345345246361,267358.3962236969
120,RM,44.0,IR1,HLS,Corner,Crawfor,8.0,5.0,2005.0,Hip,CemntBd,Gd,PConc,Ex,Gd,GLQ,Ex,Y,1646.0,0.0,1646.0,1.0,0.0,Gd,5.0,Typ,1.0,Gd,Fin,2.0,525.0,Y,128.0,155.0,Normal,2010.0,12.358804433538602,233002.4933441886
60,RL,85.0,Reg,Lvl,Inside,Mitchel,8.0,5.0,1999.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1036.0,880.0,1916.0,1.0,1.0,Gd,8.0,Typ,1.0,TA,Unf,3.0,741.0,Y,0.0,0.0,Normal,2010.0,12.022547222213333,166466.14297228522
80,RL,74.0,Reg,Lvl,Inside,Mitchel,6.0,7.0,1977.0,Gable,Plywood,TA,CBlock,TA,No,ALQ,TA,Y,1285.0,0.0,1285.0,0.0,0.0,Gd,6.0,Typ,1.0,Fa,Unf,2.0,473.0,Y,375.0,0.0,Normal,2010.0,12.0355676589634,168647.77695022486
90,RL,,IR1,Lvl,Inside,Mitchel,6.0,5.0,1976.0,Gable,Plywood,TA,CBlock,TA,No,Unf,TA,Y,2048.0,0.0,2048.0,0.0,0.0,TA,9.0,Typ,0.0,,Unf,2.0,776.0,Y,0.0,0.0,Normal,2010.0,12.345819063426475,229996.4293975788
20,RL,88.0,IR1,Lvl,Corner,Timber,7.0,5.0,2008.0,Gable,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Y,1346.0,0.0,1346.0,1.0,0.0,Gd,6.0,Typ,1.0,TA,Fin,3.0,660.0,Y,100.0,0.0,Normal,2010.0,12.124736701359305,184376.78757648412
20,RL,73.0,Reg,Lvl,Inside,Timber,7.0,5.0,2010.0,Gable,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Y,1214.0,0.0,1214.0,0.0,0.0,Gd,6.0,Typ,0.0,,RFn,2.0,520.0,Y,0.0,0.0,Partial,2010.0,11.976092750738141,158909.91538544674
60,RL,73.0,Reg,Lvl,Inside,Timber,5.0,5.0,2007.0,Gable,VinylSd,TA,PConc,Gd,No,Unf,Gd,Y,744.0,700.0,1444.0,0.0,1.0,TA,7.0,Typ,0.0,,Fin,2.0,400.0,Y,100.0,0.0,Normal,2010.0,11.883812054356358,144901.8729964002
20,RL,85.0,Reg,Bnk,Inside,Mitchel,5.0,5.0,1977.0,Hip,Plywood,TA,CBlock,TA,No,Rec,TA,Y,1264.0,0.0,1264.0,1.0,0.0,TA,7.0,Typ,1.0,TA,Unf,2.0,528.0,Y,0.0,0.0,Normal,2010.0,12.004715180037588,163524.02166689324
20,RL,93.0,Reg,Lvl,Inside,Mitchel,5.0,5.0,2005.0,Gable,VinylSd,TA,PConc,Ex,Av,Unf,Ex,Y,1430.0,0.0,1430.0,0.0,0.0,Gd,7.0,Typ,0.0,,RFn,2.0,624.0,Y,0.0,0.0,Normal,2010.0,11.947147853667012,154376.21451962148
20,RL,,Reg,Lvl,Inside,Mitchel,5.0,5.0,1999.0,Gable,VinylSd,TA,PConc,Gd,No,Unf,Ex,Y,1344.0,0.0,1344.0,0.0,0.0,TA,7.0,Typ,1.0,Gd,Unf,2.0,686.0,Y,328.0,0.0,Normal,2010.0,11.75662081357185,127595.55496286818
120,RM,31.0,Reg,Low,Inside,MeadowV,5.0,6.0,1973.0,Gable,CemntBd,TA,CBlock,Gd,Gd,GLQ,Ex,Y,945.0,0.0,945.0,1.0,0.0,TA,5.0,Typ,1.0,Po,RFn,1.0,253.0,Y,174.0,108.0,Normal,2010.0,11.485132565212302,97258.97695219572
160,RM,21.0,Reg,Lvl,Inside,MeadowV,4.0,7.0,1970.0,Gable,CemntBd,TA,CBlock,TA,No,GLQ,Ex,Y,546.0,546.0,1092.0,0.0,1.0,TA,5.0,Typ,0.0,,,0.0,0.0,Y,200.0,0.0,Normal,2010.0,11.308527180278402,81513.76496781838
160,RM,21.0,Reg,Lvl,Inside,MeadowV,4.0,4.0,1970.0,Gable,CemntBd,TA,CBlock,TA,No,Unf,Ex,Y,546.0,546.0,1092.0,0.0,1.0,TA,5.0,Typ,0.0,,,0.0,0.0,Y,0.0,0.0,Normal,2010.0,11.431287920668652,92160.59394905403
160,RM,21.0,Reg,Lvl,Inside,MeadowV,4.0,6.0,1972.0,Gable,CemntBd,TA,CBlock,TA,No,Rec,TA,Y,546.0,546.0,1092.0,0.0,1.0,TA,5.0,Typ,0.0,,Unf,1.0,286.0,Y,0.0,0.0,Normal,2010.0,11.71584037371906,122496.82297333589
20,RL,50.0,Reg,Lvl,Inside,Mitchel,5.0,7.0,2004.0,Gable,VinylSd,TA,CBlock,TA,No,ALQ,Ex,Y,874.0,0.0,874.0,0.0,0.0,TA,5.0,Typ,0.0,,Unf,1.0,352.0,Y,0.0,0.0,Normal,2010.0,11.816233651882168,135433.1787463559
20,RL,76.0,Reg,Lvl,Inside,Mitchel,5.0,7.0,1984.0,Gable,VinylSd,TA,CBlock,Gd,Mn,Rec,TA,Y,833.0,0.0,833.0,1.0,0.0,Gd,5.0,Typ,0.0,,Unf,2.0,495.0,Y,431.0,0.0,Normal,2010.0,11.937784501645488,152937.48187086033
90,RL,70.0,Reg,Lvl,Inside,Mitchel,5.0,2.0,1986.0,Gable,HdBoard,TA,PConc,TA,No,Unf,Gd,Y,1216.0,1216.0,2432.0,0.0,2.0,TA,10.0,Typ,0.0,,Unf,2.0,616.0,Y,200.0,0.0,Normal,2010.0,11.789206494524892,131821.82702707587
60,RL,63.0,Reg,Lvl,Inside,Mitchel,5.0,5.0,1991.0,Gable,HdBoard,TA,PConc,Gd,No,Rec,Gd,Y,624.0,650.0,1274.0,0.0,1.0,TA,6.0,Typ,0.0,,Unf,2.0,576.0,Y,22.0,0.0,Normal,2010.0,11.82000916258001,135945.47464233087
50,RL,68.0,IR1,Lvl,Inside,Mitchel,5.0,5.0,1969.0,Gable,HdBoard,TA,CBlock,TA,Av,BLQ,TA,Y,864.0,615.0,1479.0,0.0,0.0,TA,8.0,Typ,0.0,,Fin,1.0,275.0,Y,287.0,0.0,Normal,2010.0,12.421522168593764,248083.87375464902
20,RL,76.0,Reg,Lvl,Inside,Mitchel,8.0,5.0,1995.0,Hip,VinylSd,Gd,PConc,Gd,Gd,GLQ,Ex,Y,1803.0,0.0,1803.0,1.0,1.0,Gd,6.0,Typ,2.0,TA,Unf,2.0,482.0,Y,129.0,0.0,Normal,2010.0,12.222430370037905,203298.4489126014
60,RL,74.0,Reg,Lvl,Inside,Mitchel,6.0,5.0,1994.0,Gable,VinylSd,Gd,PConc,Gd,Mn,GLQ,Ex,Y,1152.0,645.0,1797.0,1.0,1.0,Gd,7.0,Typ,1.0,Fa,Fin,2.0,616.0,Y,162.0,0.0,Normal,2010.0,11.596053459236401,108668.08885702222
20,RL,74.0,IR1,Lvl,Inside,NAmes,6.0,5.0,1956.0,Gable,MetalSd,TA,CBlock,Fa,No,Rec,TA,Y,882.0,0.0,882.0,0.0,0.0,TA,5.0,Typ,0.0,,Unf,1.0,502.0,Y,0.0,0.0,Normal,2009.0,11.991684434769995,161407.00490425955
20,RL,85.0,Reg,Lvl,Inside,NAmes,6.0,5.0,1974.0,Hip,Plywood,TA,CBlock,TA,No,LwQ,TA,Y,1434.0,0.0,1434.0,1.0,0.0,TA,7.0,Typ,1.0,Gd,RFn,2.0,528.0,Y,80.0,0.0,Normal,2009.0,12.146710897317334,188473.1616685652
60,RL,88.0,IR1,Lvl,Corner,Gilbert,6.0,5.0,1997.0,Gable,VinylSd,TA,PConc,Gd,No,ALQ,Ex,Y,945.0,663.0,1608.0,0.0,1.0,TA,7.0,Typ,1.0,TA,Fin,2.0,470.0,Y,252.0,0.0,Normal,2009.0,12.519662152234096,273665.5863607765
